Source,RAICRS,DEICRS,Plx,e_Plx,Class,_RA.icrs,_DE.icrs,recno
3209778215925451136,82.3473526961993,-4.51566462771226,2.664989303222,0.053100943023,II,82.3473526961993,-4.51566462771226,1
3209904904577372544,82.6209424118783,-3.94523215626807,2.86335042929,0.154930702133,II,82.6209424118783,-3.94523215626807,2
3209871163314525440,82.6275109550066,-4.41394709681101,2.726773633384,0.047671073272,II,82.6275109550066,-4.41394709681101,3
3209455719717625216,82.6600279286735,-5.42879967892382,2.365246882005,0.038848057236,II,82.6600279286735,-5.42879967892382,4
3016848735963141760,82.9557170937832,-6.0053715887689,2.684915272626,0.024544422499,II,82.9557170937832,-6.0053715887689,5
3209412838764274688,82.9654867257174,-5.38563705690853,2.444524144629,0.139243111216,II,82.9654867257174,-5.38563705690853,6
3209513134840363648,83.0258923217228,-4.93608446380277,2.378622447377,0.065512785896,II,83.0258923217228,-4.93608446380277,7
3209393013195252608,83.0475360973728,-5.62889341028674,2.237980993015,0.124767179213,II,83.0475360973728,-5.62889341028674,8
3016826814450125184,83.0618040760791,-6.34850827709687,2.673031689178,0.040107641289,II,83.0618040760791,-6.34850827709687,9
3209486368604342016,83.0781395228482,-5.22744212953489,2.467559724317,0.070915050282,II,83.0781395228482,-5.22744212953489,10
3209394456304258944,83.0827811451625,-5.61502194215101,2.487456999705,0.064045966172,II,83.0827811451625,-5.61502194215101,11
3209497088842680704,83.1000290613248,-5.08984165601067,2.523210032265,0.034839929202,II,83.1000290613248,-5.08984165601067,12
3209853777286834176,83.1029904287976,-4.28024629524642,2.614965344875,0.141849729954,II,83.1029904287976,-4.28024629524642,13
3209935003708198016,83.1069571158281,-3.72047085524723,2.46919702679,0.027126814706,II,83.1069571158281,-3.72047085524723,14
3209614667869027072,83.1525689787967,-4.69346115361799,2.72183355621,0.079848243984,II,83.1525689787967,-4.69346115361799,15
3209492072320894080,83.1561884501366,-5.21142155373777,2.609249611738,0.033523671467,II,83.1561884501366,-5.21142155373777,16
3209433763843459968,83.1856112494868,-5.40419540285318,2.580206437142,0.167724211283,II,83.1856112494868,-5.40419540285318,17
3017221951441648384,83.19472403843,-5.96722260547636,2.820380721231,0.106007541683,II,83.19472403843,-5.96722260547636,18
3209390230056434816,83.1971258932262,-5.66186485745986,2.631663692658,0.046903706149,II,83.1971258932262,-5.66186485745986,19
3016768437254937984,83.1996748526557,-6.49216424432723,2.839682505946,0.131949340473,II,83.1996748526558,-6.49216424432723,20
3017205317032619008,83.2080400105037,-6.17935185336176,2.475287791625,0.092522097737,II,83.2080400105037,-6.17935185336176,21
3209593605349738752,83.2342273589698,-4.95208342107348,2.318411428463,0.096644730006,II,83.2342273589698,-4.95208342107348,22
3209445343076698752,83.2371100812666,-5.21324460070372,2.362762081753,0.047201091115,II,83.2371100812666,-5.21324460070372,23
3209621745975125632,83.2378471885099,-4.56649430488321,2.102089802757,0.056796683081,II,83.2378471885099,-4.56649430488321,24
3209432904851447552,83.2468815841334,-5.4072395455946,2.858555387679,0.090940370761,II,83.2468815841334,-5.4072395455946,25
3209420947662499712,83.2593151878081,-5.4403371005082,2.533465737959,0.0344702428,II,83.2593151878081,-5.4403371005082,26
3209590371237938176,83.2650022754362,-4.98218800893843,2.650307262509,0.12563345528,II,83.2650022754362,-4.98218800893843,27
3209590409893997952,83.2759713694363,-4.97665690965851,2.530126814922,0.120181630415,II,83.2759713694363,-4.97665690965851,28
3209811652247750272,83.2962321774107,-4.48201588102536,2.333533564386,0.124511819396,II,83.2962321774107,-4.48201588102536,29
3209595387759773440,83.3219850266286,-4.92826537753152,2.393981578607,0.135311635921,II,83.3219850266286,-4.92826537753152,30
